"doi","title","xml_file","pdf_file","has_jdm_doi","grobid_version","conversion_date","license"
"10.1017/s1930297500008895","Debiasing System 1: Training favours logical over stereotypical intuiting","jdm.jdm220326.xml","jdm.jdm220326.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009293","The endowment effect in the future: How time shapes buying and selling prices","jdm.jdm220404.xml","jdm.jdm220404.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008913","Reflective thinking predicts lower conspiracy beliefs: A meta-analysis","jdm.jdm220408.xml","jdm.jdm220408.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000930x","Loss aversion (simply) does not materialize for smaller losses","jdm.jdm220414.xml","jdm.jdm220414.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009347","Does boredom affect economic risk preferences?","jdm.jdm220502.xml","jdm.jdm220502.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009323","Perception of generosity under matching and rebate subsidies","jdm.jdm220516a.xml","jdm.jdm220516a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009438","Social preferences before and after the onset of the COVID-19 pandemic in China","jdm.jdm220525.xml","jdm.jdm220525.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009335","Voting under time pressure","jdm.jdm220527.xml","jdm.jdm220527.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009426","Value-directed information search in partner choice","jdm.jdm220529.xml","jdm.jdm220529.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000944x","Scientific contagion heuristic: Judgments about the acceptability of water for religious use after potential scientific treatment","jdm.jdm220708.xml","jdm.jdm220708.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009451","Waiting is painful: The impact of anticipated dread on negative discounting in the loss domain","jdm.jdm220802.xml","jdm.jdm220802.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009402","Do people believe that you can have too much money? The relationship between hypothetical lottery wins and expected happiness","jdm.jdm220824.xml","jdm.jdm220824.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009463","The prominence effect in health-care priority setting","jdm.jdm220926.xml","jdm.jdm220926.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000450","Choices and affective reactions to negative life events: An averaging/summation analysis","jdm.jdm71015.xml","jdm.jdm71015.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000620","Decisions under unpredictable losses: An examination of the restated diversification principle","jdm.jdm71016.xml","jdm.jdm71016.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001509","Reference-dependent preferences and loss aversion: A discrete choice experiment in the health-care sector","jdm.jdm71101.xml","jdm.jdm71101.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000929","A note on neglect defaulting","jdm.jdm71110.xml","jdm.jdm71110.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001522","The effects of total sleep deprivation on bayesian updating","jdm.jdm71113.xml","jdm.jdm71113.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000863","New findings on unconscious versus conscious thought in decision making: additional empirical data and meta-analysis","jdm.jdm71128.xml","jdm.jdm71128.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000693","Moody experts -How mood and expertise influence judgmental anchoring","jdm.jdm71130.xml","jdm.jdm71130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000156x","Affective reactions and context-dependent processing of negations","jdm.jdm71204.xml","jdm.jdm71204.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000917","Moral distance in dictator games","jdm.jdm71218.xml","jdm.jdm71218.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000061","""If I look at the mass I will never act"": Psychic numbing and genocide","jdm.jdm7303a.xml","jdm.jdm7303a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000826","Goals and plans in decision making","jdm.jdm7303b.xml","jdm.jdm7303b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000607","When good = better than average","jdm.jdm7308.xml","jdm.jdm7308.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000838","What's bad is easy: Taboo values, affect, and cognition","jdm.jdm7314.xml","jdm.jdm7314.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000553","Age-related differences in adaptive decision making: Sensitivity to expected value in risky choice","jdm.jdm7404.xml","jdm.jdm7404.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001492","WTP and WTA in competitive and non-competitive environments","jdm.jdm7416.xml","jdm.jdm7416.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000887","On the perception and operationalization of risk perception","jdm.jdm7424.xml","jdm.jdm7424.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S1930297500000504","Metacognitive judgment and denial of deficit: Evidence from frontotemporal dementia","jdm.jdm7512.xml","jdm.jdm7512.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000589","Framing the frame: How task goals determine the likelihood and direction of framing effects","jdm.jdm7517.xml","jdm.jdm7517.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S1930297500000528","Context effects in games: Local versus global sequential effects on choice in the prisoner's dilemma game","jdm.jdm7611.xml","jdm.jdm7611.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S1930297500000498","Weighing waiting: The influence of information certainty and delay penalty on waiting for noninstrumental information","jdm.jdm7613.xml","jdm.jdm7613.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S193029750000053X","An examination of ambiguity aversion: Are two heads better than one?","jdm.jdm7619.xml","jdm.jdm7619.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000632","A note on determining the number of cues used in judgment analysis studies: The issue of type II error","jdm.jdm7711.xml","jdm.jdm7711.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000644","Strategy selection during exploratory behavior: sex differences","jdm.jdm7712.xml","jdm.jdm7712.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000449","Liberal-conservative differences in inclusion-exclusion strategy choice","jdm.jdm7719.xml","jdm.jdm7719.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S1930297500000516","Easy does it: The role of fluency in cue weighting","jdm.jdm7730.xml","jdm.jdm7730.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000565","A shocking experiment: New evidence on probability weighting and common ratio violations","jdm.jdm7801.xml","jdm.jdm7801.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001534","Hedonic ""adaptation"": Specific habituation to disgust/death elicitors as a result of dissecting a cadaver","jdm.jdm7802.xml","jdm.jdm7802.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000590","The application of Dempster-Shafer theory demonstrated with justification provided by legal evidence","jdm.jdm7803.xml","jdm.jdm7803.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S1930297500000474","Action orientation, consistency and feelings of regret","jdm.jdm7808.xml","jdm.jdm7808.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000619","Relativistic financial decisions: Context effects on retirement saving and investment risk preferences","jdm.jdm7809.xml","jdm.jdm7809.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001510","Prospect theory, reference points, and health decisions","jdm.jdm7823.xml","jdm.jdm7823.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000486","Maximizers versus satisficers: Decision-making styles, competence, and outcomes","jdm.jdm7830.xml","jdm.jdm7830.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000899","Attachment to land: The case of the land of Israel for American and Israeli Jews and the role of contagion","jdm.jdm7909.xml","jdm.jdm7909.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000173x","Compensatory versus noncompensatory models for predicting consumer preferences","jdm.jdm81008.xml","jdm.jdm81008.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000735","Aging and choice: Applications to Medicare Part D","jdm.jdm81017.xml","jdm.jdm81017.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000723","Causal explanations affect judgments of the need for psychological treatment","jdm.jdm81028.xml","jdm.jdm81028.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001479","The psychology of moral reasoning","jdm.jdm8105.xml","jdm.jdm8105.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000875","New tests of cumulative prospect theory and the priority heuristic: Probability-outcome tradeoff with branch splitting","jdm.jdm8107.xml","jdm.jdm8107.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000711","Psychophysics and the judgment of price: Judging complex objects on a non-physical dimension elicits sequential effects like those in perceptual tasks","jdm.jdm81104.xml","jdm.jdm81104.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000067x","Cognitive abilities and superior decision making under risk: A protocol analysis and process model evaluation","jdm.jdm81125.xml","jdm.jdm81125.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001625","Mhairi's Dilemma: A study of decision analysis at work","jdm.jdm81128.xml","jdm.jdm81128.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004010","Additivity dominance: Additives are more potent and more often lexicalized across languages than are ""subtractives""","jdm.jdm8113.xml","jdm.jdm8113.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000905","Lay attitudes to trade with low-wage countries","jdm.jdm8121.xml","jdm.jdm8121.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001741","A study of fairness judgments in China, Switzerland and Canada: Do culture, being a student, and gender matter?","jdm.jdm81217.xml","jdm.jdm81217.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001753","The effects of anticipated regret on risk preferences of social and problem gamblers","jdm.jdm81231.xml","jdm.jdm81231.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000814","Modeling sequential context effects in judgment analysis: A time series approach","jdm.jdm8201.xml","jdm.jdm8201.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000437","How to make a risk seem riskier: The ratio bias versus construal level theory","jdm.jdm8210.xml","jdm.jdm8210.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000401","Cognitive influences on risk-seeking by rhesus macaques","jdm.jdm8221.xml","jdm.jdm8221.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003867","Reducing the impact bias in judgments of post-decisional affect: Distraction or task interference?","jdm.jdm8228.xml","jdm.jdm8228.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000413","Biasing simple choices by manipulating relative visual attention","jdm.jdm8319.xml","jdm.jdm8319.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000383","Are maximizers really unhappy? The measurement of maximizing tendency","jdm.jdm8320.xml","jdm.jdm8320.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000395","A short form of the Maximization Scale: Factor structure, reliability and validity studies","jdm.jdm8323.xml","jdm.jdm8323.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000036","One-reason decision making in risky choice? A closer look at the priority heuristic","jdm.jdm8325.xml","jdm.jdm8325.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000012","Dissecting the risky-choice framing effect: Numeracy as an individual-difference factor in weighting risky and riskless options","jdm.jdm8407.xml","jdm.jdm8407.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004034","The benefits of global scaling in multi-criteria decision analysis","jdm.jdm8430.xml","jdm.jdm8430.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000425","In the ""I"" of the storm: Shared initials increase disaster donations","jdm.jdm8506.xml","jdm.jdm8506.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000048","Debiasing context effects in strategic decisions: Playing against a consistent opponent can correct perceptual but not reinforcement biases","jdm.jdm8509.xml","jdm.jdm8509.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000802","Evolution of the interpersonal conflict paradigm","jdm.jdm8510.xml","jdm.jdm8510.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000024","""Feeling more regret than I would have imagined"": Self-report and behavioral evidence","jdm.jdm8523.xml","jdm.jdm8523.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000760","Observing others' behavior and risk taking in decisions from experience","jdm.jdm8530.xml","jdm.jdm8530.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000796","Tests of Cumulative Prospect Theory with graphical displays of probability","jdm.jdm8604.xml","jdm.jdm8604.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000784","Decision making in civil disputes: The effects of legal role, frame, and perceived chance of winning","jdm.jdm8610.xml","jdm.jdm8610.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000005x","The power of touch: An examination of the effect of duration of physical contact on the valuation of objects","jdm.jdm8613.xml","jdm.jdm8613.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000681","Numeracy, frequency, and Bayesian reasoning","jdm.jdm8708.xml","jdm.jdm8708.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001583","Perceived time pressure and the Iowa Gambling Task","jdm.jdm8714.xml","jdm.jdm8714.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001558","Who helps more? How self-other discrepancies influence decisions in helping situations","jdm.jdm8716.xml","jdm.jdm8716.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001595","Identifying decision strategies in a consumer choice situation","jdm.jdm8801.xml","jdm.jdm8801.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001601","Learning to communicate risk information in groups","jdm.jdm8813.xml","jdm.jdm8813.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001777","Healthy choices in context: How contextual cues can influence the persuasiveness of framed health messages","jdm.jdm8814.xml","jdm.jdm8814.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000668","Time preference and its relationship with age, health, and survival probability","jdm.jdm8816.xml","jdm.jdm8816.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000070x","Speakers' choice of frame in binary choice: Effects of recommendation mode and option attractiveness","jdm.jdm8819.xml","jdm.jdm8819.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000772","Changing her ways: The number of options and mate-standard strength impact mate choice strategy and satisfaction","jdm.jdm8820.xml","jdm.jdm8820.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000759","The value of victory: social origins of the winner's curse in common value auctions","jdm.jdm8826.xml","jdm.jdm8826.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001571","Intuitive numbers guide decisions","jdm.jdm8827.xml","jdm.jdm8827.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001765","Does unconscious thought outperform conscious thought on complex decisions? A further examination","jdm.jdm8922.xml","jdm.jdm8922.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001121","Moral emotions as determinants of third-party punishment: Anger, guilt, and the functions of altruistic sanctions","jdm.jdm91001.xml","jdm.jdm91001.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000200x","How to study cognitive decision algorithms: The case of the priority heuristic","jdm.jdm91006.xml","jdm.jdm91006.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001996","Attribute framing affects the perceived fairness of health care allocation principles","jdm.jdm91008.xml","jdm.jdm91008.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002035","Implementation of the Multiple-Measure Maximum Likelihood strategy classification method in R: Addendum to Glöckner (2009) and practical guide for application","jdm.jdm91015.xml","jdm.jdm91015.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002011","Who throws good money after bad? Action vs. state orientation moderates the sunk cost fallacy","jdm.jdm91028.xml","jdm.jdm91028.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002023","Conflict of interest and the intrusion of bias","jdm.jdm91104.xml","jdm.jdm91104.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000978","Genetic testing and risk interpretation: How do women understand lifetime risk results?","jdm.jdm91110.xml","jdm.jdm91110.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002187","Cultural differences in risk: The group facilitation effect","jdm.jdm91115.xml","jdm.jdm91115.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001029","Attribute salience in graphical representations affects evaluation","jdm.jdm91116.xml","jdm.jdm91116.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000098x","Gambler's fallacy, hot hand belief, and the time of patterns","jdm.jdm91117.xml","jdm.jdm91117.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001054","Incentives in religious performance: a stochastic dominance approach","jdm.jdm91124a.xml","jdm.jdm91124a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000954","The effects of attractive but unattainable alternatives on the attractiveness of near and distant future menus","jdm.jdm91129.xml","jdm.jdm91129.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001728","Investigating intuitive and deliberate processes statistically: The multiple-measure maximum likelihood strategy classification method","jdm.jdm9115.xml","jdm.jdm9115.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000747","""Am I going to be happy and financially stable?"": How American women feel when they think about financial security","jdm.jdm9118.xml","jdm.jdm9118.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001108","Emerging sacred values: Iran's nuclear program","jdm.jdm91203.xml","jdm.jdm91203.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003880","Selective information sampling: Cognitive coherence in evaluation of a novel item","jdm.jdm9121.xml","jdm.jdm9121.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500000930","Domain-specific temporal discounting and temptation","jdm.jdm91215.xml","jdm.jdm91215.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002151","Encoding, storage and judgment of experienced frequency and duration","jdm.jdm91221b.xml","jdm.jdm91221b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001066","Correlations of cognitive reflection with judgments and choices","jdm.jdm91230.xml","jdm.jdm91230.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001224","Post-decision consolidation and distortion of facts","jdm.jdm9130.xml","jdm.jdm9130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001285","The Drift Diffusion Model can account for the accuracy and reaction time of value-based choices under high and low time pressure","jdm.jdm9224.xml","jdm.jdm9224.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003831","The mean, the median, and the St. Petersburg paradox","jdm.jdm9226.xml","jdm.jdm9226.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003843","Posthumous events affect rated quality and happiness of lives","jdm.jdm9301.xml","jdm.jdm9301.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003855","Don't stop thinking about tomorrow: Individual differences in future self-continuity account for saving","jdm.jdm9310.xml","jdm.jdm9310.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002175","Allowing repeat winners","jdm.jdm9311.xml","jdm.jdm9311.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001236","Information search and information distortion in the diagnosis of an ambiguous presentation","jdm.jdm9319.xml","jdm.jdm9319.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001182","How distinct are intuition and deliberation? An eye-tracking analysis of instruction-induced decision modes","jdm.jdm9323.xml","jdm.jdm9323.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003892","Information asymmetry in decision from description versus decision from experience","jdm.jdm9331.xml","jdm.jdm9331.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001200","Bayesian analysis of deterministic and stochastic prisoner's dilemma games","jdm.jdm9414b.xml","jdm.jdm9414b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001248","How different types of participant payments alter task performance","jdm.jdm9416.xml","jdm.jdm9416.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003879","Attentional mechanisms in the generation of sympathy","jdm.jdm9417.xml","jdm.jdm9417.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001194","Recalled emotions and risk judgments: Field study of the 2006 Israel-Lebanon War","jdm.jdm9426.xml","jdm.jdm9426.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003971","From group diffusion to ratio bias: Effects of denominator and numerator salience on intuitive risk and likelihood judgments","jdm.jdm9430.xml","jdm.jdm9430.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001212","Fear and loathing in Las Vegas: Evidence from blackjack tables","jdm.jdm9519.xml","jdm.jdm9519.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000125x","On the relative importance of the hot stove effect and the tendency to rely on small samples","jdm.jdm9521.xml","jdm.jdm9521.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002163","Cognitive determinants of affective forecasting errors","jdm.jdm9607.xml","jdm.jdm9607.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001170","The retrospective gambler's fallacy: Unlikely events, constructing the past, and multiple universes","jdm.jdm9609.xml","jdm.jdm9609.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000111x","Prefer a cash slap in your face over credit for halva","jdm.jdm9610.xml","jdm.jdm9610.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004022","The motivated use of moral principles","jdm.jdm9616.xml","jdm.jdm9616.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003995","A paycheck half-empty or half-full? Framing, fairness and progressive taxation","jdm.jdm9707.xml","jdm.jdm9707.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004046","Are complex decisions better left to the unconscious? Further failed replications of the deliberation-without-attention effect","jdm.jdm9711.xml","jdm.jdm9711.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001315","The role of representation in experience-based choice","jdm.jdm9713.xml","jdm.jdm9713.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001418","Contingency inferences driven by base rates: Valid by sampling","jdm.jdm9727.xml","jdm.jdm9727.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003983","The coexistence of overestimation and underweighting of rare events and the contingent recency effect","jdm.jdm9729b.xml","jdm.jdm9729b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001145","The Risk-as-feelings hypothesis in a Theory-of-planned-behaviour perspective","jdm.jdm9811.xml","jdm.jdm9811.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004009","Exploiting moral wiggle room: Illusory preference for fairness? A comment","jdm.jdm9814.xml","jdm.jdm9814.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001169","Methodological pitfalls of the Unconscious Thought paradigm","jdm.jdm9825.xml","jdm.jdm9825.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001157","A fine-grained analysis of the jumping-to-conclusions bias in schizophrenia: Data-gathering, response confidence, and information integration","jdm.jdm9901.xml","jdm.jdm9901.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001133","Are within-subjects designs transparent?","jdm.jdm9921.xml","jdm.jdm9921.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500001984","You don't want to know what you're missing: When information about forgone rewards impedes dynamic decision making","jdm.jdm9923.xml","jdm.jdm9923.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
